Date,Year,Day,Month,GroundName,Cost,TotalCustomers
21,2012,Monday,October,Ground2,435,7
22,2012,Sunday,October,Ground2,595,10
23,2012,Friday,October,Ground2,840,13
24,2012,Tuesday,October,Ground2,465,8
25,2012,Monday,October,Ground2,535,9
26,2012,Saturday,October,Ground2,1145,17
27,2012,Saturday,October,Ground2,1055,17
28,2012,Monday,October,Ground2,785,11
29,2012,Thursday,October,Ground2,825,13
30,2012,Thursday,October,Ground2,810,14
1,2012,Thursday,November,Ground2,510,9
2,2012,Wednesday,November,Ground2,765,12
3,2012,Saturday,November,Ground2,1145,15
4,2012,Monday,November,Ground2,675,10
5,2012,Thursday,November,Ground2,610,9
6,2012,Sunday,November,Ground2,700,12
7,2012,Monday,November,Ground2,855,14
8,2012,Sunday,November,Ground2,865,14
9,2012,Saturday,November,Ground2,785,12
10,2012,Saturday,November,Ground2,1135,17
11,2012,Tuesday,November,Ground2,905,15
12,2012,Monday,November,Ground2,775,13
13,2012,Wednesday,November,Ground2,690,12
14,2012,Monday,November,Ground2,615,11
15,2012,Thursday,November,Ground2,895,15
16,2012,Monday,November,Ground2,950,14
17,2012,Friday,November,Ground2,670,12
18,2012,Wednesday,November,Ground2,760,10
19,2012,Thursday,November,Ground2,645,12
20,2012,Thursday,November,Ground2,560,9
21,2012,Monday,November,Ground2,605,10
22,2012,Wednesday,November,Ground2,835,14
23,2012,Saturday,November,Ground2,490,8
24,2012,Monday,November,Ground2,675,10
25,2012,Tuesday,November,Ground2,375,7
26,2012,Wednesday,November,Ground2,675,11
27,2012,Friday,November,Ground2,810,13
28,2012,Monday,November,Ground2,615,10
29,2012,Wednesday,November,Ground2,970,15
30,2012,Monday,November,Ground2,1015,15
1,2012,Friday,December,Ground2,445,8
2,2012,Monday,December,Ground2,595,10
3,2012,Sunday,December,Ground2,675,12
4,2012,Wednesday,December,Ground2,940,15
5,2012,Monday,December,Ground2,655,11
6,2012,Friday,December,Ground2,600,10
7,2012,Monday,December,Ground2,435,7
8,2012,Sunday,December,Ground2,695,11
9,2012,Sunday,December,Ground2,745,12
10,2012,Saturday,December,Ground2,725,12
11,2012,Wednesday,December,Ground2,515,9
12,2012,Saturday,December,Ground2,615,10
13,2012,Saturday,December,Ground2,1085,17
14,2012,Monday,December,Ground2,925,13
15,2012,Saturday,December,Ground2,945,14
16,2012,Saturday,December,Ground2,660,11
17,2012,Wednesday,December,Ground2,560,9
18,2012,Friday,December,Ground2,295,6
19,2012,Friday,December,Ground2,755,12
20,2012,Thursday,December,Ground2,575,10
21,2012,Monday,December,Ground2,390,8
22,2012,Monday,December,Ground2,700,11
23,2012,Sunday,December,Ground2,745,11
24,2012,Wednesday,December,Ground2,570,10
25,2012,Tuesday,December,Ground2,780,13
26,2012,Friday,December,Ground2,845,13
27,2012,Wednesday,December,Ground2,720,12
28,2012,Monday,December,Ground2,670,10
29,2012,Wednesday,December,Ground2,350,6
30,2012,Thursday,December,Ground2,930,15
1,2012,Monday,January,Ground3,575,9
2,2012,Wednesday,January,Ground3,450,7
3,2012,Friday,January,Ground3,450,7
4,2012,Thursday,January,Ground3,515,9
5,2012,Saturday,January,Ground3,695,12
6,2012,Thursday,January,Ground3,725,12
7,2012,Monday,January,Ground3,730,10
8,2012,Wednesday,January,Ground3,965,15
9,2012,Monday,January,Ground3,960,14
10,2012,Friday,January,Ground3,480,7
11,2012,Thursday,January,Ground3,850,12
12,2012,Sunday,January,Ground3,1105,19
13,2012,Thursday,January,Ground3,670,11
14,2012,Monday,January,Ground3,1080,16
15,2012,Tuesday,January,Ground3,925,16
16,2012,Wednesday,January,Ground3,380,6
17,2012,Tuesday,January,Ground3,525,8
18,2012,Monday,January,Ground3,700,12
19,2012,Sunday,January,Ground3,800,13
20,2012,Wednesday,January,Ground3,870,12
21,2012,Monday,January,Ground3,1025,15
22,2012,Monday,January,Ground3,485,9
23,2012,Wednesday,January,Ground3,800,13
24,2012,Tuesday,January,Ground3,610,10
25,2012,Tuesday,January,Ground3,905,13
26,2012,Friday,January,Ground3,810,14
27,2012,Tuesday,January,Ground3,620,11
28,2012,Monday,January,Ground3,855,13
29,2012,Saturday,January,Ground3,850,13
30,2012,Thursday,January,Ground3,945,14
1,2012,Tuesday,February,Ground3,1100,17
2,2012,Friday,February,Ground3,875,14
3,2012,Friday,February,Ground3,1115,16
4,2012,Friday,February,Ground3,1155,19
5,2012,Sunday,February,Ground3,1310,22
6,2012,Monday,February,Ground3,1225,18
7,2012,Monday,February,Ground3,1060,14
8,2012,Sunday,February,Ground3,965,18
9,2012,Sunday,February,Ground3,1200,20
10,2012,Tuesday,February,Ground3,1310,18
11,2012,Saturday,February,Ground3,1265,19
12,2012,Sunday,February,Ground3,1370,22
13,2012,Monday,February,Ground3,1065,17
14,2012,Monday,February,Ground3,1220,19
15,2012,Friday,February,Ground3,1290,20
16,2012,Thursday,February,Ground3,1335,19
17,2012,Saturday,February,Ground3,890,14
18,2012,Thursday,February,Ground3,855,15
19,2012,Monday,February,Ground3,1040,14
20,2012,Tuesday,February,Ground3,1060,16
21,2012,Monday,February,Ground3,1170,18
22,2012,Thursday,February,Ground3,1275,21
23,2012,Saturday,February,Ground3,1045,16
24,2012,Thursday,February,Ground3,1260,18
25,2012,Saturday,February,Ground3,1315,20
26,2012,Friday,February,Ground3,925,16
27,2012,Sunday,February,Ground3,1225,20
28,2012,Monday,February,Ground3,1110,18
29,2012,Thursday,February,Ground3,990,17
30,2012,Friday,February,Ground3,975,18
1,2012,Wednesday,March,Ground3,1205,17
2,2012,Friday,March,Ground3,1140,18
3,2012,Wednesday,March,Ground3,860,15
4,2012,Monday,March,Ground3,1155,18
5,2012,Tuesday,March,Ground3,985,16
6,2012,Sunday,March,Ground3,1135,19
7,2012,Monday,March,Ground3,945,16
8,2012,Tuesday,March,Ground3,1040,18
9,2012,Sunday,March,Ground3,1385,21
10,2012,Friday,March,Ground3,1330,19
11,2012,Wednesday,March,Ground3,740,13
12,2012,Friday,March,Ground3,995,18
13,2012,Friday,March,Ground3,1015,16
14,2012,Monday,March,Ground3,1290,18
15,2012,Thursday,March,Ground3,1015,16
16,2012,Wednesday,March,Ground3,980,15
17,2012,Monday,March,Ground3,1330,20
18,2012,Sunday,March,Ground3,1395,20
19,2012,Friday,March,Ground3,1140,18
20,2012,Friday,March,Ground3,1220,18
21,2012,Monday,March,Ground3,1125,19
22,2012,Friday,March,Ground3,1155,18
23,2012,Sunday,March,Ground3,1350,21
24,2012,Friday,March,Ground3,895,15
25,2012,Monday,March,Ground3,1150,18
26,2012,Tuesday,March,Ground3,1165,19
27,2012,Thursday,March,Ground3,1010,16
28,2012,Monday,March,Ground3,1195,19
29,2012,Friday,March,Ground3,950,16
30,2012,Wednesday,March,Ground3,1325,20
1,2012,Thursday,April,Ground3,1590,26
2,2012,Tuesday,April,Ground3,1555,23
3,2012,Thursday,April,Ground3,1300,19
4,2012,Wednesday,April,Ground3,1575,24
5,2012,Thursday,April,Ground3,1750,27
6,2012,Wednesday,April,Ground3,1755,25
7,2012,Monday,April,Ground3,1865,29
8,2012,Monday,April,Ground3,1740,23
9,2012,Wednesday,April,Ground3,1865,28
10,2012,Friday,April,Ground3,1795,27
11,2012,Sunday,April,Ground3,1850,29
12,2012,Monday,April,Ground3,1765,28
13,2012,Tuesday,April,Ground3,1415,22
14,2012,Monday,April,Ground3,1330,21
15,2012,Sunday,April,Ground3,1405,23
16,2012,Wednesday,April,Ground3,1535,23
17,2012,Thursday,April,Ground3,1565,23
18,2012,Friday,April,Ground3,1365,22
19,2012,Monday,April,Ground3,1270,20
20,2012,Wednesday,April,Ground3,1710,25
21,2012,Monday,April,Ground3,1850,28
22,2012,Sunday,April,Ground3,1865,30
23,2012,Wednesday,April,Ground3,1810,29
24,2012,Monday,April,Ground3,1905,27
25,2012,Sunday,April,Ground3,2475,35
26,2012,Wednesday,April,Ground3,1315,20
27,2012,Wednesday,April,Ground3,1355,22
28,2012,Monday,April,Ground3,2045,28
29,2012,Sunday,April,Ground3,2095,29
30,2012,Monday,April,Ground3,1720,27
1,2012,Friday,May,Ground3,1810,29
2,2012,Monday,May,Ground3,1715,28
3,2012,Friday,May,Ground3,1480,22
4,2012,Monday,May,Ground3,1640,28
5,2012,Wednesday,May,Ground3,1670,23
6,2012,Sunday,May,Ground3,2175,30
7,2012,Monday,May,Ground3,1685,25
8,2012,Thursday,May,Ground3,1755,26
9,2012,Tuesday,May,Ground3,1345,20
10,2012,Tuesday,May,Ground3,1440,21
11,2012,Thursday,May,Ground3,2070,29
12,2012,Monday,May,Ground3,1890,27
13,2012,Wednesday,May,Ground3,1220,21
14,2012,Monday,May,Ground3,1610,23
15,2012,Tuesday,May,Ground3,1235,19
16,2012,Tuesday,May,Ground3,1370,23
17,2012,Thursday,May,Ground3,2275,31
18,2012,Tuesday,May,Ground3,1690,24
19,2012,Thursday,May,Ground3,2035,28
20,2012,Tuesday,May,Ground3,1335,20
21,2012,Monday,May,Ground3,1495,25
22,2012,Thursday,May,Ground3,1560,27
23,2012,Thursday,May,Ground3,1625,26
24,2012,Saturday,May,Ground3,1875,28
25,2012,Thursday,May,Ground3,1500,22
26,2012,Monday,May,Ground3,1675,25
27,2012,Friday,May,Ground3,1795,28
28,2012,Monday,May,Ground3,1385,21
29,2012,Sunday,May,Ground3,1340,23
30,2012,Wednesday,May,Ground3,1865,28
1,2012,Saturday,June,Ground3,1420,22
2,2012,Monday,June,Ground3,1135,18
3,2012,Wednesday,June,Ground3,1545,23
4,2012,Friday,June,Ground3,2060,30
5,2012,Saturday,June,Ground3,1855,29
6,2012,Monday,June,Ground3,1740,27
7,2012,Monday,June,Ground3,2015,29
8,2012,Monday,June,Ground3,1715,27
9,2012,Thursday,June,Ground3,1350,21
10,2012,Friday,June,Ground3,1425,22
11,2012,Monday,June,Ground3,1165,19
12,2012,Sunday,June,Ground3,1615,25
13,2012,Friday,June,Ground3,1295,21
14,2012,Monday,June,Ground3,1255,21
15,2012,Sunday,June,Ground3,1900,28
16,2012,Saturday,June,Ground3,1565,23
17,2012,Thursday,June,Ground3,1720,27
18,2012,Sunday,June,Ground3,1910,29
19,2012,Monday,June,Ground3,2035,29
20,2012,Monday,June,Ground3,1850,28
21,2012,Monday,June,Ground3,1655,26
22,2012,Friday,June,Ground3,1755,26
23,2012,Tuesday,June,Ground3,1330,19
24,2012,Saturday,June,Ground3,1950,29
25,2012,Monday,June,Ground3,1520,25
26,2012,Tuesday,June,Ground3,1760,27
27,2012,Wednesday,June,Ground3,1835,27
28,2012,Monday,June,Ground3,1240,19
29,2012,Friday,June,Ground3,1320,19
30,2012,Tuesday,June,Ground3,1740,27
1,2012,Sunday,July,Ground3,2060,30
2,2012,Wednesday,July,Ground3,1675,24
3,2012,Sunday,July,Ground3,1590,23
4,2012,Friday,July,Ground3,1735,25
5,2012,Tuesday,July,Ground3,1335,19
6,2012,Thursday,July,Ground3,2210,29
7,2012,Monday,July,Ground3,1565,26
8,2012,Friday,July,Ground3,2145,30
9,2012,Wednesday,July,Ground3,1760,25
10,2012,Wednesday,July,Ground3,1595,27
11,2012,Sunday,July,Ground3,2360,31
12,2012,Thursday,July,Ground3,1380,21
13,2012,Tuesday,July,Ground3,1460,23
14,2012,Monday,July,Ground3,1620,22
15,2012,Monday,July,Ground3,1115,18
16,2012,Sunday,July,Ground3,1390,22
17,2012,Monday,July,Ground3,1615,24
18,2012,Tuesday,July,Ground3,1845,29
19,2012,Monday,July,Ground3,1265,22
20,2012,Monday,July,Ground3,1745,28
21,2012,Monday,July,Ground3,1525,21
22,2012,Sunday,July,Ground3,1680,25
23,2012,Sunday,July,Ground3,1660,27
24,2012,Tuesday,July,Ground3,1310,21
25,2012,Thursday,July,Ground3,1790,28
26,2012,Wednesday,July,Ground3,1385,22
27,2012,Monday,July,Ground3,1805,27
28,2012,Monday,July,Ground3,1865,27
29,2012,Saturday,July,Ground3,1550,24
30,2012,Friday,July,Ground3,1510,22
1,2012,Monday,August,Ground3,290,5
2,2012,Tuesday,August,Ground3,140,4
3,2012,Wednesday,August,Ground3,370,6
4,2012,Sunday,August,Ground3,285,5
5,2012,Sunday,August,Ground3,430,8
6,2012,Monday,August,Ground3,50,2
7,2012,Monday,August,Ground3,410,6
8,2012,Saturday,August,Ground3,205,4
9,2012,Sunday,August,Ground3,230,4
10,2012,Wednesday,August,Ground3,170,3
11,2012,Tuesday,August,Ground3,340,6
12,2012,Friday,August,Ground3,210,5
13,2012,Thursday,August,Ground3,410,8
14,2012,Monday,August,Ground3,415,7
15,2012,Sunday,August,Ground3,735,11
16,2012,Sunday,August,Ground3,635,11
17,2012,Wednesday,August,Ground3,420,9
18,2012,Friday,August,Ground3,350,6
19,2012,Friday,August,Ground3,310,5
20,2012,Thursday,August,Ground3,255,5
21,2012,Monday,August,Ground3,440,8
22,2012,Monday,August,Ground3,235,4
23,2012,Sunday,August,Ground3,570,8
24,2012,Monday,August,Ground3,110,3
25,2012,Tuesday,August,Ground3,380,6
26,2012,Friday,August,Ground3,295,6
27,2012,Wednesday,August,Ground3,275,6
28,2012,Monday,August,Ground3,0,0
29,2012,Saturday,August,Ground3,370,6
30,2012,Thursday,August,Ground3,170,4
1,2012,Tuesday,September,Ground3,425,7
2,2012,Saturday,September,Ground3,245,5
3,2012,Saturday,September,Ground3,435,7
4,2012,Thursday,September,Ground3,155,3
5,2012,Thursday,September,Ground3,50,2
6,2012,Sunday,September,Ground3,575,11
7,2012,Monday,September,Ground3,245,4
8,2012,Thursday,September,Ground3,225,4
9,2012,Sunday,September,Ground3,370,7
10,2012,Friday,September,Ground3,0,0
11,2012,Thursday,September,Ground3,240,5
12,2012,Sunday,September,Ground3,335,6
13,2012,Wednesday,September,Ground3,90,2
14,2012,Monday,September,Ground3,415,7
15,2012,Sunday,September,Ground3,180,3
16,2012,Friday,September,Ground3,215,4
17,2012,Wednesday,September,Ground3,45,2
18,2012,Friday,September,Ground3,335,5
19,2012,Sunday,September,Ground3,450,7
20,2012,Tuesday,September,Ground3,395,6
21,2012,Monday,September,Ground3,135,3
22,2012,Wednesday,September,Ground3,340,5
23,2012,Tuesday,September,Ground3,195,4
24,2012,Wednesday,September,Ground3,140,3
25,2012,Tuesday,September,Ground3,50,2
26,2012,Saturday,September,Ground3,215,4
27,2012,Friday,September,Ground3,305,6
28,2012,Monday,September,Ground3,0,0
29,2012,Saturday,September,Ground3,445,8
30,2012,Monday,September,Ground3,380,7
1,2012,Wednesday,October,Ground3,515,10
2,2012,Friday,October,Ground3,380,7
3,2012,Friday,October,Ground3,680,10
4,2012,Tuesday,October,Ground3,660,11
5,2012,Tuesday,October,Ground3,580,11
6,2012,Friday,October,Ground3,550,10
7,2012,Monday,October,Ground3,725,11
8,2012,Thursday,October,Ground3,310,6
9,2012,Thursday,October,Ground3,460,7
10,2012,Friday,October,Ground3,870,13
11,2012,Sunday,October,Ground3,755,12
12,2012,Sunday,October,Ground3,1100,17
13,2012,Saturday,October,Ground3,700,13
14,2012,Monday,October,Ground3,710,12
15,2012,Friday,October,Ground3,900,14
16,2012,Saturday,October,Ground3,840,13
17,2012,Tuesday,October,Ground3,845,13
18,2012,Sunday,October,Ground3,1065,17
19,2012,Thursday,October,Ground3,900,14
20,2012,Tuesday,October,Ground3,500,9
21,2012,Monday,October,Ground3,780,12
22,2012,Friday,October,Ground3,505,8
23,2012,Monday,October,Ground3,635,11
24,2012,Wednesday,October,Ground3,905,14
25,2012,Thursday,October,Ground3,735,13
26,2012,Friday,October,Ground3,530,9
27,2012,Sunday,October,Ground3,1090,16
28,2012,Monday,October,Ground3,690,12
29,2012,Friday,October,Ground3,670,11
30,2012,Sunday,October,Ground3,935,15
1,2012,Thursday,November,Ground3,370,7
2,2012,Saturday,November,Ground3,1065,16
3,2012,Thursday,November,Ground3,1090,15
4,2012,Monday,November,Ground3,285,6
5,2012,Friday,November,Ground3,580,9
6,2012,Sunday,November,Ground3,1110,15
7,2012,Monday,November,Ground3,930,16
8,2012,Tuesday,November,Ground3,570,10
9,2012,Friday,November,Ground3,620,9
10,2012,Thursday,November,Ground3,490,9
11,2012,Friday,November,Ground3,715,12
12,2012,Sunday,November,Ground3,780,15
13,2012,Monday,November,Ground3,1055,15
14,2012,Monday,November,Ground3,530,10
15,2012,Wednesday,November,Ground3,545,9
16,2012,Wednesday,November,Ground3,805,13
17,2012,Tuesday,November,Ground3,1035,16
18,2012,Friday,November,Ground3,745,11
19,2012,Tuesday,November,Ground3,740,12
20,2012,Thursday,November,Ground3,705,11
21,2012,Monday,November,Ground3,715,12
22,2012,Friday,November,Ground3,385,7
23,2012,Saturday,November,Ground3,900,14
24,2012,Friday,November,Ground3,815,12
25,2012,Wednesday,November,Ground3,450,8
26,2012,Monday,November,Ground3,615,9
27,2012,Sunday,November,Ground3,870,15
28,2012,Monday,November,Ground3,1075,15
29,2012,Monday,November,Ground3,305,7
30,2012,Saturday,November,Ground3,730,12
1,2012,Friday,December,Ground3,785,12
2,2012,Tuesday,December,Ground3,590,10
3,2012,Sunday,December,Ground3,1000,16
4,2012,Friday,December,Ground3,760,12
5,2012,Sunday,December,Ground3,660,11
6,2012,Friday,December,Ground3,640,11
7,2012,Monday,December,Ground3,615,10
8,2012,Wednesday,December,Ground3,630,11
9,2012,Sunday,December,Ground3,710,12
10,2012,Saturday,December,Ground3,810,13
11,2012,Sunday,December,Ground3,860,14
12,2012,Wednesday,December,Ground3,480,9
13,2012,Sunday,December,Ground3,730,13
14,2012,Monday,December,Ground3,1005,15
15,2012,Monday,December,Ground3,780,11
16,2012,Sunday,December,Ground3,1045,14
17,2012,Friday,December,Ground3,595,10
18,2012,Tuesday,December,Ground3,665,10
19,2012,Thursday,December,Ground3,825,14
20,2012,Tuesday,December,Ground3,580,9
21,2012,Monday,December,Ground3,325,7
22,2012,Sunday,December,Ground3,940,15
23,2012,Monday,December,Ground3,600,10
24,2012,Sunday,December,Ground3,800,11
25,2012,Saturday,December,Ground3,945,15
26,2012,Monday,December,Ground3,710,11
27,2012,Friday,December,Ground3,665,12
28,2012,Monday,December,Ground3,475,7
29,2012,Sunday,December,Ground3,515,9
30,2012,Wednesday,December,Ground3,610,10
1,2012,Monday,January,Ground4,1130,16
2,2012,Wednesday,January,Ground4,530,9
3,2012,Thursday,January,Ground4,790,13
4,2012,Sunday,January,Ground4,490,9
5,2012,Saturday,January,Ground4,860,12
6,2012,Thursday,January,Ground4,520,9
7,2012,Monday,January,Ground4,970,15
8,2012,Monday,January,Ground4,1040,15
9,2012,Monday,January,Ground4,745,14
10,2012,Friday,January,Ground4,535,8
11,2012,Monday,January,Ground4,535,8
12,2012,Monday,January,Ground4,1120,16
13,2012,Sunday,January,Ground4,1045,15
14,2012,Monday,January,Ground4,945,14
15,2012,Sunday,January,Ground4,760,13
16,2012,Thursday,January,Ground4,755,13
17,2012,Tuesday,January,Ground4,410,7
18,2012,Thursday,January,Ground4,500,8
19,2012,Monday,January,Ground4,565,11
20,2012,Friday,January,Ground4,715,11
21,2012,Monday,January,Ground4,1015,14
22,2012,Sunday,January,Ground4,810,13
23,2012,Thursday,January,Ground4,740,11
24,2012,Wednesday,January,Ground4,710,12
25,2012,Wednesday,January,Ground4,760,13
26,2012,Friday,January,Ground4,600,11
27,2012,Friday,January,Ground4,870,13
28,2012,Monday,January,Ground4,545,8
29,2012,Monday,January,Ground4,600,10
30,2012,Friday,January,Ground4,385,7
1,2012,Tuesday,February,Ground4,1030,16
2,2012,Wednesday,February,Ground4,930,16
3,2012,Thursday,February,Ground4,885,14
4,2012,Thursday,February,Ground4,965,16
5,2012,Saturday,February,Ground4,980,16
6,2012,Sunday,February,Ground4,1290,19
7,2012,Monday,February,Ground4,1380,19
8,2012,Friday,February,Ground4,1290,19
9,2012,Tuesday,February,Ground4,1060,15
10,2012,Monday,February,Ground4,1015,16
11,2012,Friday,February,Ground4,1360,19
12,2012,Sunday,February,Ground4,865,15
13,2012,Monday,February,Ground4,1175,18
14,2012,Monday,February,Ground4,1090,18
15,2012,Thursday,February,Ground4,1075,17
16,2012,Friday,February,Ground4,1145,20
17,2012,Tuesday,February,Ground4,1265,19
18,2012,Wednesday,February,Ground4,1285,20
19,2012,Friday,February,Ground4,1275,19
20,2012,Thursday,February,Ground4,1350,19
21,2012,Monday,February,Ground4,1130,16
22,2012,Tuesday,February,Ground4,1105,16
23,2012,Wednesday,February,Ground4,1135,17
24,2012,Sunday,February,Ground4,1165,17
25,2012,Tuesday,February,Ground4,960,16
26,2012,Saturday,February,Ground4,990,14
27,2012,Tuesday,February,Ground4,1015,16
28,2012,Monday,February,Ground4,1305,19
29,2012,Friday,February,Ground4,1115,17
30,2012,Friday,February,Ground4,980,15
1,2012,Wednesday,March,Ground4,1170,17
2,2012,Friday,March,Ground4,1420,21
3,2012,Friday,March,Ground4,945,17
4,2012,Tuesday,March,Ground4,1145,18
5,2012,Tuesday,March,Ground4,1215,18
6,2012,Friday,March,Ground4,1170,17
7,2012,Monday,March,Ground4,890,15
8,2012,Monday,March,Ground4,1010,15
9,2012,Monday,March,Ground4,1185,19
10,2012,Saturday,March,Ground4,1295,19
11,2012,Wednesday,March,Ground4,935,16
12,2012,Saturday,March,Ground4,1175,18
13,2012,Friday,March,Ground4,890,14
14,2012,Monday,March,Ground4,1115,17
15,2012,Wednesday,March,Ground4,775,15
16,2012,Monday,March,Ground4,1305,19
17,2012,Saturday,March,Ground4,1340,23
18,2012,Friday,March,Ground4,1375,21
19,2012,Wednesday,March,Ground4,1040,17
20,2012,Saturday,March,Ground4,960,15
21,2012,Monday,March,Ground4,980,14
22,2012,Sunday,March,Ground4,1045,17
23,2012,Friday,March,Ground4,1130,19
24,2012,Saturday,March,Ground4,1290,19
25,2012,Wednesday,March,Ground4,1055,15
26,2012,Monday,March,Ground4,985,16
27,2012,Sunday,March,Ground4,1395,22
28,2012,Monday,March,Ground4,850,16
29,2012,Tuesday,March,Ground4,1260,19
30,2012,Tuesday,March,Ground4,1090,17
1,2012,Thursday,April,Ground4,1775,25
2,2012,Sunday,April,Ground4,1525,24
3,2012,Sunday,April,Ground4,2055,31
4,2012,Tuesday,April,Ground4,1300,22
5,2012,Monday,April,Ground4,1505,22
6,2012,Monday,April,Ground4,1530,25
7,2012,Monday,April,Ground4,1585,25
8,2012,Thursday,April,Ground4,1315,22
9,2012,Monday,April,Ground4,2035,26
10,2012,Saturday,April,Ground4,1625,27
